"id","sku","name","category_id","description","image_urls","mrp","status","created_by","updated_by","created_at","updated_at","per_unit_mrp_price","unit_type","per_unit_selling_price","unit_value","selling_price","category_brand_index_id","is_active","discount","category_name"
1372,"PLY1372","Multiply Plywood Flexi Ply MR Plywood 12mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/99859-Plywood-2.png""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1373,"PLY1373","Multiply Plywood Premium Gurjan MR Plywood 6mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1374,"PLY1374","Multiply Plywood Premium Gurjan MR Plywood 9mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1375,"PLY1375","Multiply Plywood Premium Gurjan MR Plywood 12mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1376,"PLY1376","Multiply Plywood Premium Gurjan MR Plywood 16mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1377,"PLY1377","Multiply Plywood Premium Gurjan MR Plywood 19mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1378,"PLY1378","Multiply Plywood Festo MR Plywood 6mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1379,"PLY1379","Multiply Plywood Festo MR Plywood 9mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1380,"PLY1380","Multiply Plywood Festo MR Plywood 12mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1381,"PLY1381","Multiply Plywood Festo MR Plywood 16mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1382,"PLY1382","Multiply Plywood Festo MR Plywood 19mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1383,"PLY1383","Multiply Plywood Festo MR Plywood 19mm (B/B) - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1384,"PLY1384","Multiply Plywood Festo MR Plywood 25mm (B/B) - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1385,"PLY1385","Multiply Plywood Festo MR Plywood 30mm (B/B) - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1386,"PLY1386","Multiply Plywood Festo BWR Plywood 6mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1387,"PLY1387","Multiply Plywood Festo BWR Plywood 9mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1388,"PLY1388","Multiply Plywood Festo BWR Plywood 12mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:29","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1389,"PLY1389","Multiply Plywood Festo BWR Plywood 16mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1390,"PLY1390","Multiply Plywood Festo BWR Plywood 19mm - 8x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1391,"PLY1391","Multiply Plywood Neem MR Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Neem%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-12 09:39:07",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1392,"PLY1392","Multiply Plywood Neem MR Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Neem%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1393,"PLY1393","Multiply Plywood Neem MR Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Neem%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1394,"PLY1394","Multiply Plywood Neem MR Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Neem%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1395,"PLY1395","Multiply Plywood Neem MR Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Neem%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1396,"PLY1396","Multiply Plywood Okuma Face - A/B MR Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Okuma%20Face%20A_B%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1397,"PLY1397","Multiply Plywood Okuma Face - A/B MR Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Okuma%20Face%20A_B%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1398,"PLY1398","Multiply Plywood Okuma Face - A/B MR Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Okuma%20Face%20A_B%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1399,"PLY1399","Multiply Plywood Okuma Face - A/B MR Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Okuma%20Face%20A_B%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1400,"PLY1400","Multiply Plywood Okuma Face - A/B MR Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Okuma%20Face%20A_B%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1401,"PLY1401","Multiply Plywood Gurjan Alternate MR Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1402,"PLY1402","Multiply Plywood Gurjan Alternate MR Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1403,"PLY1403","Multiply Plywood Gurjan Alternate MR Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1404,"PLY1404","Multiply Plywood Gurjan Alternate MR Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1405,"PLY1405","Multiply Plywood Gurjan Alternate MR Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1406,"PLY1406","Multiply Plywood Gurjan Alternate MR Plywood 19mm (B/B) - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1407,"PLY1407","Multiply Plywood Gurjan Alternate MR Plywood 25mm (B/B) - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1408,"PLY1408","Multiply Plywood Gurjan Alternate BWP-710 Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1409,"PLY1409","Multiply Plywood Gurjan Alternate BWP-710 Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1410,"PLY1410","Multiply Plywood Gurjan Alternate BWP-710 Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1411,"PLY1411","Multiply Plywood Gurjan Alternate BWP-710 Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1412,"PLY1412","Multiply Plywood Gurjan Alternate BWP-710 Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1413,"PLY1413","Multiply Plywood Silver Marine BWP-710 Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Silver%20marine%20bwp.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1414,"PLY1414","Multiply Plywood Silver Marine BWP-710 Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Silver%20marine%20bwp.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1415,"PLY1415","Multiply Plywood Silver Marine BWP-710 Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Silver%20marine%20bwp.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1416,"PLY1416","Multiply Plywood Silver Marine BWP-710 Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Silver%20marine%20bwp.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1417,"PLY1417","Multiply Plywood Silver Marine BWP-710 Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Silver%20marine%20bwp.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1418,"PLY1418","Multiply Plywood Premium Gurjan MR Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1419,"PLY1419","Multiply Plywood Premium Gurjan MR Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1420,"PLY1420","Multiply Plywood Premium Gurjan MR Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1421,"PLY1421","Multiply Plywood Premium Gurjan MR Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1422,"PLY1422","Multiply Plywood Premium Gurjan MR Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Premium_Gurjan%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1423,"PLY1423","Multiply Plywood Festo MR Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1424,"PLY1424","Multiply Plywood Festo MR Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1425,"PLY1425","Multiply Plywood Festo MR Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1426,"PLY1426","Multiply Plywood Festo MR Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1427,"PLY1427","Multiply Plywood Festo MR Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1428,"PLY1428","Multiply Plywood Festo MR Plywood 19mm (B/B) - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:30","2025-06-10 09:28:30",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1429,"PLY1429","Multiply Plywood Festo MR Plywood 25mm (B/B) - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1430,"PLY1430","Multiply Plywood Festo BWR Plywood 6mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1431,"PLY1431","Multiply Plywood Festo BWR Plywood 9mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1432,"PLY1432","Multiply Plywood Festo BWR Plywood 12mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1433,"PLY1433","Multiply Plywood Festo BWR Plywood 16mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1434,"PLY1434","Multiply Plywood Festo BWR Plywood 19mm - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20BWR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1435,"PLY1435","Multiply Plywood Gurjan Alternate MR Plywood 19mm (B/B) - 7x3",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1436,"PLY1436","Multiply Plywood Gurjan Alternate MR Plywood 25mm (B/B) - 7x3",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Gurjan%20Alternate%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1437,"PLY1437","Multiply Plywood Festo MR Plywood 30mm (B/B) - 7x4",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1438,"PLY1438","Multiply Plywood Festo MR Plywood 19mm (B/B) - 7x3",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1439,"PLY1439","Multiply Plywood Festo MR Plywood 25mm (B/B) - 7x3",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1440,"PLY1440","Multiply Plywood Festo MR Plywood 30mm (B/B) - 7x3",8,"This is a plywood SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/plywood/product/Festo%20MR.jpg""]",NULL,"Active",24385,24385,"2025-06-10 09:28:31","2025-06-10 09:28:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Plywood"
1441,"HDHMR1441","GreenPanel HDHMR 3.3 mm",12,"This is a HDHWR SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/hdhmr/product/CX-MDFWPC-250_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/hdhmr/product/CX-MDFWPC-250_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/hdhmr/product/CX-MDFWPC-250_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 13:36:05","2025-06-17 07:51:16",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"HDHMR"
1442,"HDHMR1442","GreenPanel HDHMR 5.5 mm",12,"This is a HDHWR SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/hdhmr/product/CX-MDFWPC-251_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/hdhmr/product/CX-MDFWPC-251_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/hdhmr/product/CX-MDFWPC-251_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 13:36:05","2025-06-17 07:52:09",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"HDHMR"
